,시간,종목,bb1돌파1,bb1돌파2,bb1아래,bb2아래,bb2돌파1,bb1터치,bb2돌파2,RSI다이버,정배열,SMA돌파,종가밑SMA,매수의견,매수근거,매수강도,price,손절가,손절근거,추적손절가,거래대금,손절가터치,저항선터치,손절가후보,손절가후보근거,무저항매도,매도의견,매도근거,보유의견
2676,2024-06-06 14:56:00+00:00,LLY,False,True,False,False,True,False,0,0,1.0,3,SMA_5,True,sma,1,839.09,818.66,SMA_5,837.45,862428.19,False,True,823.58,bb2_upper,False,True,|TakeProfit|,False
2677,2024-06-06 14:56:00+00:00,WELL,False,False,False,False,True,False,0,0,1.0,1,SMA_5,True,sma,1,104.96,103.43,SMA_5,104.75,354551.4,False,False,0.0,,False,False,,False
2678,2024-06-06 14:56:00+00:00,TMUS,False,False,False,False,True,False,0,0,1.0,1,SMA_5,True,sma,1,179.71,174.1,SMA_5,179.35,120372.48,False,False,0.0,,False,False,,False
2679,2024-06-06 14:57:00+00:00,TMUS,False,False,False,False,True,False,0,0,1.0,1,SMA_5,True,sma,1,179.65,174.45,SMA_5,179.35,120372.48,False,True,174.96,bb2_upper,False,True,|TakeProfit|,False
2680,2024-06-06 14:57:00+00:00,WELL,False,False,False,False,True,False,0,0,1.0,1,SMA_5,True,sma,1,104.96,103.63,SMA_5,104.75,354551.4,False,True,103.52,bb2_upper,False,True,|TakeProfit|,False
2681,2024-06-06 14:57:00+00:00,LLY,False,True,False,False,True,False,0,0,1.0,3,SMA_5,True,sma,1,838.81,817.02,SMA_5,837.13,862428.19,False,False,0.0,,False,False,,False
2682,2024-06-06 14:58:00+00:00,LLY,False,True,False,False,True,False,0,0,1.0,3,SMA_5,True,sma,1,838.25,818.66,SMA_5,837.13,862428.19,False,True,823.58,bb2_upper,False,True,|TakeProfit|,False
2683,2024-06-06 14:58:00+00:00,WELL,False,False,False,False,True,False,0,0,1.0,1,SMA_5,True,sma,1,104.95,103.43,SMA_5,104.75,354551.4,False,False,0.0,,False,False,,False
2684,2024-06-06 14:58:00+00:00,TMUS,False,False,False,False,True,False,0,0,1.0,1,SMA_5,True,sma,1,179.73,174.1,SMA_5,179.37,120372.48,False,False,0.0,,False,False,,False
2685,2024-06-06 14:59:00+00:00,TMUS,False,False,False,False,True,False,0,0,1.0,1,SMA_5,True,sma,1,179.63,174.45,SMA_5,179.37,120372.48,False,True,174.96,bb2_upper,False,True,|TakeProfit|,False
