,시간,종목,bb1돌파1,bb1돌파2,bb1아래,bb2아래,bb2돌파1,bb1터치,bb2돌파2,RSI다이버,정배열,SMA돌파,종가밑SMA,매수의견,매수근거,매수강도,price,손절가,손절근거,추적손절가,거래대금,손절가터치,저항선터치,손절가후보,손절가후보근거,무저항매도,매도의견,매도근거,보유의견
45,2024-11-01 13:47:00+00:00,CMCSA,False,False,False,False,False,False,0,0,1.0,2,SMA_5,True,sma,1,44.2,43.28,SMA_5,43.75,232359775.64,False,False,0.0,,False,False,,False
46,2024-11-01 13:47:00+00:00,CRH,False,True,False,True,False,False,0,0,1.0,1,SMA_60,True,sma,1,95.78,93.61,SMA_60,94.82,61700173.11,False,False,0.0,,False,False,,False
47,2024-11-01 13:48:00+00:00,CRH,False,True,False,True,False,False,0,0,1.0,1,SMA_60,True,sma,1,95.8,94.55,SMA_60,94.84,62804916.37,False,True,94.75,SMA_20,False,True,|TakeProfit|,False
48,2024-11-01 13:48:00+00:00,CMCSA,False,False,False,False,False,False,0,0,1.0,2,SMA_5,True,sma,1,44.23,43.73,SMA_5,43.78,234718054.11,False,False,43.73,SMA_5,False,False,,False
49,2024-11-01 13:48:00+00:00,GEV,False,False,False,False,True,False,0,0,1.0,1,SMA_20,True,sma,1,305.44,297.99,SMA_20,302.38,158846681.52,False,False,0.0,,False,False,,False
50,2024-11-01 13:49:00+00:00,GEV,False,False,False,False,True,False,0,0,1.0,1,SMA_20,True,sma,1,305.04,300.98,SMA_20,302.38,160020715.05,False,True,301.03,SMA_5,False,True,|TakeProfit|,False
51,2024-11-01 13:49:00+00:00,CMCSA,False,False,False,False,False,False,0,0,1.0,2,SMA_5,True,sma,1,44.27,43.73,SMA_5,43.82,237670575.16,False,False,43.73,SMA_5,False,False,,False
52,2024-11-01 13:49:00+00:00,BKNG,False,False,False,False,False,False,0,0,1.0,1,SMA_20,True,sma,1,4682.84,4581.2,SMA_20,4636.01,229557807.05,False,False,0.0,,False,False,,False
53,2024-11-01 13:50:00+00:00,BKNG,False,False,False,False,False,False,0,0,1.0,1,SMA_20,True,sma,1,4681.53,4627.41,SMA_20,4636.01,259346975.07,False,True,4627.49,SMA_5,False,True,|TakeProfit|,False
54,2024-11-01 13:50:00+00:00,SNAP,True,True,True,True,True,True,0,0,1.0,0,,True,bb1-bb2,2,12.41,11.99,bb1_lower,12.29,101594423.94,False,False,0.0,,False,False,,False
55,2024-11-01 13:50:00+00:00,CRH,False,True,False,True,False,False,0,0,1.0,1,SMA_60,True,sma,1,95.85,93.61,SMA_60,94.89,67648828.94,False,False,0.0,,False,False,,False
56,2024-11-01 13:51:00+00:00,CRH,False,True,False,True,False,False,0,0,1.0,1,SMA_60,True,sma,1,95.87,94.56,SMA_60,94.91,69220127.11,False,True,94.75,SMA_20,False,True,|TakeProfit|,False
57,2024-11-01 13:51:00+00:00,SNAP,True,True,True,True,True,True,0,0,1.0,2,SMA_5,True,bb1-bb2-sma,3,12.43,12.18,SMA_5,12.31,103212745.29,False,True,12.17,SMA_20,False,True,|TakeProfit|,False
58,2024-11-01 13:51:00+00:00,AMZN,False,False,False,True,True,True,1,0,1.0,0,,True,bb2,2,199.63,195.66,bb2_lower,197.64,9378014085.86,False,False,0.0,,False,False,,False
59,2024-11-01 13:51:00+00:00,BKNG,False,False,False,False,True,False,0,0,1.0,1,SMA_20,True,sma,1,4695.27,4581.82,SMA_20,4648.32,266261090.06,False,False,0.0,,False,False,,False
60,2024-11-01 13:51:00+00:00,BKNG,False,False,False,False,True,False,0,0,1.0,1,SMA_20,True,sma,1,4695.27,4628.1,SMA_20,4648.32,273175205.06,False,True,4630.21,SMA_5,False,True,|TakeProfit|,False
61,2024-11-01 13:52:00+00:00,AMZN,False,False,False,True,True,True,1,0,1.0,0,,True,bb2,2,199.64,197.63,bb2_lower,197.64,9455104801.7,False,True,197.08,SMA_5,False,False,,True
62,2024-11-01 13:52:00+00:00,GEV,False,False,False,False,True,False,1,0,1.0,1,SMA_20,True,sma,2,304.38,297.94,SMA_20,301.33,166857047.35,False,False,0.0,,False,False,,False
63,2024-11-01 13:53:00+00:00,AMZN,False,False,False,True,True,True,1,0,1.0,0,,True,bb2,2,199.69,197.61,bb2_lower,197.69,9592466691.78,False,True,197.09,SMA_5,False,False,,True
64,2024-11-01 13:53:00+00:00,BKNG,False,False,False,False,False,False,0,0,1.0,1,SMA_20,True,sma,1,4700.82,4582.09,SMA_20,4653.82,285265680.83,False,False,0.0,,False,False,,False
