시간, 의견, 종목,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-11-01 09:30:00, BUY, BMY, CMCSA, CRH, ETR, SMAR, SOFI, TEAM, TRGP, WMB
2024-11-01 09:30:00, SELL, 
2024-11-01 09:30:00, KEEP, 
2024-11-01 09:31:00, BUY, AMZN, BKNG, CMCSA, CRH, ETR, SMAR, SOFI, TRGP
2024-11-01 09:31:00, SELL, CMCSA
2024-11-01 09:31:00, KEEP, 
2024-11-01 09:32:00, BUY, AMZN, BKNG, CMCSA, CRH, ETR, NCLH, SMAR, SOFI, TRGP
2024-11-01 09:32:00, SELL, BKNG
2024-11-01 09:32:00, KEEP, AMZN
2024-11-01 09:33:00, BUY, AMZN, BKNG, CRH, CMCSA, ETR, SMAR, TRGP
2024-11-01 09:33:00, SELL, TEAM
2024-11-01 09:33:00, KEEP, AMZN
2024-11-01 09:34:00, BUY, BKNG, CMCSA, CRH, ETR, SMAR
2024-11-01 09:34:00, SELL, BKNG
2024-11-01 09:34:00, KEEP, AMZN
2024-11-01 09:35:00, BUY, CMCSA, ETR, WMB
2024-11-01 09:35:00, SELL, AMZN
2024-11-01 09:35:00, KEEP, 
2024-11-01 09:36:00, BUY, CMCSA, CRH, ETR, WMB
2024-11-01 09:36:00, SELL, 
2024-11-01 09:36:00, KEEP, 
2024-11-01 09:37:00, BUY, CMCSA, CRH, ETR, WMB
2024-11-01 09:37:00, SELL, 
2024-11-01 09:37:00, KEEP, 
2024-11-01 09:38:00, BUY, BKNG, CMCSA, CRH, ETR, TRGP, WMB
2024-11-01 09:38:00, SELL, 
2024-11-01 09:38:00, KEEP, 
2024-11-01 09:39:00, BUY, BKNG, CRH, CMCSA, ETR, TRGP, WMB
2024-11-01 09:39:00, SELL, BKNG, CRH
2024-11-01 09:39:00, KEEP, 
2024-11-01 09:40:00, BUY, CRH, CMCSA, ETR, TRGP, WMB
2024-11-01 09:40:00, SELL, 
2024-11-01 09:40:00, KEEP, 
2024-11-01 09:41:00, BUY, CMCSA, CRH, ETR
2024-11-01 09:41:00, SELL, 
2024-11-01 09:41:00, KEEP, 
2024-11-01 09:42:00, BUY, CMCSA, CRH, GEV, TEAM, TRGP
2024-11-01 09:42:00, SELL, 
2024-11-01 09:42:00, KEEP, 
2024-11-01 09:43:00, BUY, CMCSA, CRH, GEV, TEAM, TRGP
2024-11-01 09:43:00, SELL, 
2024-11-01 09:43:00, KEEP, GEV
2024-11-01 09:44:00, BUY, BKNG, CMCSA, CRH, ETR, GEV
2024-11-01 09:44:00, SELL, 
2024-11-01 09:44:00, KEEP, GEV
2024-11-01 09:45:00, BUY, BKNG, CMCSA, CRH, GEV
2024-11-01 09:45:00, SELL, BKNG, GEV, TEAM
2024-11-01 09:45:00, KEEP, 
2024-11-01 09:46:00, BUY, CMCSA, CRH, GEV
2024-11-01 09:46:00, SELL, CMCSA, CRH
2024-11-01 09:46:00, KEEP, 
2024-11-01 09:47:00, BUY, CMCSA, CRH, GEV, TRGP
2024-11-01 09:47:00, SELL, ETR, GEV
2024-11-01 09:47:00, KEEP, 
2024-11-01 09:48:00, BUY, CMCSA, CRH, GEV
2024-11-01 09:48:00, SELL, CRH
2024-11-01 09:48:00, KEEP, 
2024-11-01 09:49:00, BUY, BKNG, CRH, CMCSA, GEV, TRGP
2024-11-01 09:49:00, SELL, GEV
2024-11-01 09:49:00, KEEP, 
2024-11-01 09:50:00, BUY, BKNG, CMCSA, CRH, SNAP, TRGP, WMB
2024-11-01 09:50:00, SELL, BKNG
2024-11-01 09:50:00, KEEP, 
2024-11-01 09:51:00, BUY, AMZN, BKNG, CMCSA, CRH, GEV, SNAP, TRGP, WMB
2024-11-01 09:51:00, SELL, CRH, SNAP
2024-11-01 09:51:00, KEEP, 
2024-11-01 09:52:00, BUY, AMZN, BKNG, CMCSA, CRH, GEV, SNAP, TRGP, WMB
2024-11-01 09:52:00, SELL, BKNG
2024-11-01 09:52:00, KEEP, AMZN
2024-11-01 09:53:00, BUY, AMZN, BKNG, CMCSA, CRH, SNAP, TRGP, WMB
2024-11-01 09:53:00, SELL, 
2024-11-01 09:53:00, KEEP, AMZN
2024-11-01 09:54:00, BUY, AMZN, BKNG, CMCSA, CRH, GEV, SNAP, TRGP, WMB
2024-11-01 09:54:00, SELL, BKNG, TRGP
2024-11-01 09:54:00, KEEP, AMZN, GEV
2024-11-01 09:55:00, BUY, BKNG, CMCSA, CRH, GEV, SNAP, TRGP, WMB
2024-11-01 09:55:00, SELL, 
2024-11-01 09:55:00, KEEP, AMZN, GEV
2024-11-01 09:56:00, BUY, AMZN, BKNG, CMCSA, CRH, GEV, SNAP, TRGP
2024-11-01 09:56:00, SELL, BKNG, GEV
2024-11-01 09:56:00, KEEP, AMZN
2024-11-01 09:57:00, BUY, BKNG, CMCSA, CRH, GEV, SNAP, TRGP, WMB
2024-11-01 09:57:00, SELL, CRH, SNAP
2024-11-01 09:57:00, KEEP, AMZN
2024-11-01 09:58:00, BUY, BKNG, CMCSA, CRH, GEV, SNAP, TRGP
