시간, 총평가가치, 현금, 평가금액, 보유종목, 수량, 평균가, 현재가, 추적손절가, 손절가, 손절지표
2024-12-24 14:00:05, 94305.02, 18854.1, 75450.92, IWF, 33.0, 418.7, 416.74, 412.57, 0.0, 
2024-12-24 14:00:05, 94305.02, 18854.1, 75450.92, PLTR, 171.0, 82.06, 82.35, 81.53, 0.0, 
2024-12-24 14:00:05, 94305.02, 18854.1, 75450.92, RGTI, 1043.0, 9.08, 11.28, 11.17, 0.0, 
2024-12-24 14:00:05, 94305.02, 18854.1, 75450.92, V, 42.0, 320.93, 320.65, 317.44, 0.0, 
2024-12-24 14:01:05, 94321.29, 18854.1, 75467.19, BA, 26.0, 179.23, 179.16, 177.37, 0.0, 
2024-12-24 14:01:05, 94321.29, 18854.1, 75467.19, DKS, 20.0, 226.08, 225.21, 222.96, 0.0, 
2024-12-24 14:01:05, 94321.29, 18854.1, 75467.19, EBAY, 73.0, 64.38, 63.78, 63.14, 0.0, 
2024-12-24 14:01:05, 94321.29, 18854.1, 75467.19, GBTC, 54.0, 85.44, 78.3, 77.52, 0.0, 
2024-12-24 14:01:05, 94321.29, 18854.1, 75467.19, HUBS, 6.0, 743.96, 721.36, 714.15, 0.0, 
2024-12-24 14:01:05, 94321.29, 18854.1, 75467.19, IWF, 33.0, 418.7, 416.74, 412.57, 0.0, 
2024-12-24 14:01:05, 94321.29, 18854.1, 75467.19, PLTR, 171.0, 82.06, 82.38, 81.56, 0.0, 
2024-12-24 14:01:05, 94321.29, 18854.1, 75467.19, RGTI, 1043.0, 9.08, 11.3, 11.19, 0.0, 
2024-12-24 14:01:05, 94321.29, 18854.1, 75467.19, V, 42.0, 320.93, 320.65, 317.44, 0.0, 
2024-12-24 14:02:05, 94303.83, 18854.1, 75449.73, BA, 26.0, 179.23, 179.16, 177.37, 0.0, 
2024-12-24 14:02:05, 94303.83, 18854.1, 75449.73, DKS, 20.0, 226.08, 225.21, 222.96, 0.0, 
2024-12-24 14:02:05, 94303.83, 18854.1, 75449.73, EBAY, 73.0, 64.38, 63.78, 63.14, 0.0, 
2024-12-24 14:02:05, 94303.83, 18854.1, 75449.73, GBTC, 54.0, 85.44, 78.3, 77.52, 0.0, 
2024-12-24 14:02:05, 94303.83, 18854.1, 75449.73, HUBS, 6.0, 743.96, 721.36, 714.15, 0.0, 
2024-12-24 14:02:05, 94303.83, 18854.1, 75449.73, IWF, 33.0, 418.7, 416.74, 412.57, 0.0, 
2024-12-24 14:02:05, 94303.83, 18854.1, 75449.73, PLTR, 171.0, 82.06, 82.4, 81.58, 0.0, 
2024-12-24 14:02:05, 94303.83, 18854.1, 75449.73, RGTI, 1043.0, 9.08, 11.28, 11.17, 0.0, 
2024-12-24 14:02:05, 94303.83, 18854.1, 75449.73, V, 42.0, 320.93, 320.65, 317.44, 0.0, 
2024-12-24 14:03:05, 94304.73, 18854.1, 75450.63, BA, 26.0, 179.23, 179.16, 177.37, 0.0, 
2024-12-24 14:03:05, 94304.73, 18854.1, 75450.63, DKS, 20.0, 226.08, 225.21, 222.96, 0.0, 
2024-12-24 14:03:05, 94304.73, 18854.1, 75450.63, EBAY, 73.0, 64.38, 63.78, 63.14, 0.0, 
2024-12-24 14:03:05, 94304.73, 18854.1, 75450.63, GBTC, 54.0, 85.44, 78.3, 77.52, 0.0, 
2024-12-24 14:03:05, 94304.73, 18854.1, 75450.63, HUBS, 6.0, 743.96, 721.36, 714.15, 0.0, 
2024-12-24 14:03:05, 94304.73, 18854.1, 75450.63, IWF, 33.0, 418.7, 416.74, 412.57, 0.0, 
2024-12-24 14:03:05, 94304.73, 18854.1, 75450.63, PLTR, 171.0, 82.06, 82.41, 81.59, 0.0, 
2024-12-24 14:03:05, 94304.73, 18854.1, 75450.63, RGTI, 1043.0, 9.08, 11.28, 11.17, 0.0, 
2024-12-24 14:03:05, 94304.73, 18854.1, 75450.63, V, 42.0, 320.93, 320.65, 317.44, 0.0, 
2024-12-24 14:04:05, 94295.13, 18854.1, 75441.03, BA, 26.0, 179.23, 179.16, 177.37, 0.0, 
2024-12-24 14:04:05, 94295.13, 18854.1, 75441.03, DKS, 20.0, 226.08, 225.21, 222.96, 0.0, 
2024-12-24 14:04:05, 94295.13, 18854.1, 75441.03, EBAY, 73.0, 64.38, 63.78, 63.14, 0.0, 
2024-12-24 14:04:05, 94295.13, 18854.1, 75441.03, GBTC, 54.0, 85.44, 78.3, 77.52, 0.0, 
2024-12-24 14:04:05, 94295.13, 18854.1, 75441.03, HUBS, 6.0, 743.96, 721.36, 714.15, 0.0, 
2024-12-24 14:04:05, 94295.13, 18854.1, 75441.03, IWF, 33.0, 418.7, 416.74, 412.57, 0.0, 
2024-12-24 14:04:05, 94295.13, 18854.1, 75441.03, PLTR, 171.0, 82.06, 82.41, 81.59, 0.0, 
2024-12-24 14:04:05, 94295.13, 18854.1, 75441.03, RGTI, 1043.0, 9.08, 11.27, 11.16, 0.0, 
2024-12-24 14:04:05, 94295.13, 18854.1, 75441.03, V, 42.0, 320.93, 320.65, 317.44, 0.0, 
2024-12-24 14:05:05, 94292.52, 18854.1, 75438.42, BA, 26.0, 179.23, 179.16, 177.37, 0.0, 
2024-12-24 14:05:05, 94292.52, 18854.1, 75438.42, DKS, 20.0, 226.08, 225.21, 222.96, 0.0, 
2024-12-24 14:05:05, 94292.52, 18854.1, 75438.42, EBAY, 73.0, 64.38, 63.78, 63.14, 0.0, 
2024-12-24 14:05:05, 94292.52, 18854.1, 75438.42, GBTC, 54.0, 85.44, 78.25, 77.47, 0.0, 
2024-12-24 14:05:05, 94292.52, 18854.1, 75438.42, HUBS, 6.0, 743.96, 721.36, 714.15, 0.0, 
2024-12-24 14:05:05, 94292.52, 18854.1, 75438.42, IWF, 33.0, 418.7, 416.74, 412.57, 0.0, 
2024-12-24 14:05:05, 94292.52, 18854.1, 75438.42, PLTR, 171.0, 82.06, 82.41, 81.59, 0.0, 
2024-12-24 14:05:05, 94292.52, 18854.1, 75438.42, RGTI, 1043.0, 9.08, 11.27, 11.16, 0.0, 
2024-12-24 14:05:05, 94292.52, 18854.1, 75438.42, V, 42.0, 320.93, 320.65, 317.44, 0.0, 
2024-12-24 14:06:05, 94297.73, 18854.1, 75443.63, BA, 26.0, 179.23, 179.16, 177.37, 0.0, 
2024-12-24 14:06:05, 94297.73, 18854.1, 75443.63, DKS, 20.0, 226.08, 225.21, 222.96, 0.0, 
2024-12-24 14:06:05, 94297.73, 18854.1, 75443.63, EBAY, 73.0, 64.38, 63.78, 63.14, 0.0, 
2024-12-24 14:06:05, 94297.73, 18854.1, 75443.63, GBTC, 54.0, 85.44, 78.25, 77.47, 0.0, 
2024-12-24 14:06:05, 94297.73, 18854.1, 75443.63, HUBS, 6.0, 743.96, 721.36, 714.15, 0.0, 
2024-12-24 14:06:05, 94297.73, 18854.1, 75443.63, IWF, 33.0, 418.7, 416.74, 412.57, 0.0, 
2024-12-24 14:06:05, 94297.73, 18854.1, 75443.63, PLTR, 171.0, 82.06, 82.38, 81.56, 0.0, 
2024-12-24 14:06:05, 94297.73, 18854.1, 75443.63, RGTI, 1043.0, 9.08, 11.28, 11.17, 0.0, 
2024-12-24 14:06:05, 94297.73, 18854.1, 75443.63, V, 42.0, 320.93, 320.65, 317.44, 0.0, 
2024-12-24 14:07:05, 94288.97, 18854.1, 75434.87, BA, 26.0, 179.23, 179.16, 177.37, 0.0, 
2024-12-24 14:07:05, 94288.97, 18854.1, 75434.87, DKS, 20.0, 226.08, 225.21, 222.96, 0.0, 
2024-12-24 14:07:05, 94288.97, 18854.1, 75434.87, EBAY, 73.0, 64.38, 63.78, 63.14, 0.0, 
2024-12-24 14:07:05, 94288.97, 18854.1, 75434.87, GBTC, 54.0, 85.44, 78.25, 77.47, 0.0, 
2024-12-24 14:07:05, 94288.97, 18854.1, 75434.87, HUBS, 6.0, 743.96, 721.36, 714.15, 0.0, 
2024-12-24 14:07:05, 94288.97, 18854.1, 75434.87, IWF, 33.0, 418.7, 416.74, 412.57, 0.0, 
2024-12-24 14:07:05, 94288.97, 18854.1, 75434.87, PLTR, 171.0, 82.06, 82.33, 81.51, 0.0, 
2024-12-24 14:07:05, 94288.97, 18854.1, 75434.87, RGTI, 1043.0, 9.08, 11.28, 11.17, 0.0, 
2024-12-24 14:07:05, 94288.97, 18854.1, 75434.87, V, 42.0, 320.93, 320.65, 317.44, 0.0, 
2024-12-24 14:08:05, 94282.17, 18854.1, 75428.07, BA, 26.0, 179.23, 179.16, 177.37, 0.0, 
2024-12-24 14:08:05, 94282.17, 18854.1, 75428.07, DKS, 20.0, 226.08, 225.21, 222.96, 0.0, 
2024-12-24 14:08:05, 94282.17, 18854.1, 75428.07, EBAY, 73.0, 64.38, 63.78, 63.14, 0.0, 
2024-12-24 14:08:05, 94282.17, 18854.1, 75428.07, GBTC, 54.0, 85.44, 78.25, 77.47, 0.0, 
2024-12-24 14:08:05, 94282.17, 18854.1, 75428.07, HUBS, 6.0, 743.96, 721.36, 714.15, 0.0, 
2024-12-24 14:08:05, 94282.17, 18854.1, 75428.07, IWF, 33.0, 418.7, 416.74, 412.57, 0.0, 
2024-12-24 14:08:05, 94282.17, 18854.1, 75428.07, PLTR, 171.0, 82.06, 82.35, 81.53, 0.0, 
2024-12-24 14:08:05, 94282.17, 18854.1, 75428.07, RGTI, 1043.0, 9.08, 11.27, 11.16, 0.0, 
2024-12-24 14:08:05, 94282.17, 18854.1, 75428.07, V, 42.0, 320.93, 320.65, 317.44, 0.0, 
2024-12-24 14:09:05, 94277.72, 18854.1, 75423.62, BA, 26.0, 179.23, 178.9, 177.11, 0.0, 
2024-12-24 14:09:05, 94277.72, 18854.1, 75423.62, DKS, 20.0, 226.08, 225.21, 222.96, 0.0, 
2024-12-24 14:09:05, 94277.72, 18854.1, 75423.62, EBAY, 73.0, 64.38, 63.78, 63.14, 0.0, 
2024-12-24 14:09:05, 94277.72, 18854.1, 75423.62, GBTC, 54.0, 85.44, 78.25, 77.47, 0.0, 
2024-12-24 14:09:05, 94277.72, 18854.1, 75423.62, HUBS, 6.0, 743.96, 721.36, 714.15, 0.0, 
2024-12-24 14:09:05, 94277.72, 18854.1, 75423.62, IWF, 33.0, 418.7, 416.74, 412.57, 0.0, 
2024-12-24 14:09:05, 94277.72, 18854.1, 75423.62, PLTR, 171.0, 82.06, 82.3, 81.48, 0.0, 
2024-12-24 14:09:05, 94277.72, 18854.1, 75423.62, RGTI, 1043.0, 9.08, 11.28, 11.17, 0.0, 
2024-12-24 14:09:05, 94277.72, 18854.1, 75423.62, V, 42.0, 320.93, 320.65, 317.44, 0.0, 
2024-12-24 14:10:05, 94266.93, 18854.1, 75412.83, BA, 26.0, 179.23, 178.9, 177.11, 0.0, 
2024-12-24 14:10:05, 94266.93, 18854.1, 75412.83, DKS, 20.0, 226.08, 225.21, 222.96, 0.0, 
2024-12-24 14:10:05, 94266.93, 18854.1, 75412.83, EBAY, 73.0, 64.38, 63.78, 63.14, 0.0, 
2024-12-24 14:10:05, 94266.93, 18854.1, 75412.83, GBTC, 54.0, 85.44, 78.25, 77.47, 0.0, 
2024-12-24 14:10:05, 94266.93, 18854.1, 75412.83, HUBS, 6.0, 743.96, 721.36, 714.15, 0.0, 
2024-12-24 14:10:05, 94266.93, 18854.1, 75412.83, IWF, 33.0, 418.7, 416.74, 412.57, 0.0, 
2024-12-24 14:10:05, 94266.93, 18854.1, 75412.83, PLTR, 171.0, 82.06, 82.3, 81.48, 0.0, 
2024-12-24 14:10:05, 94266.93, 18854.1, 75412.83, RGTI, 1043.0, 9.08, 11.27, 11.16, 0.0, 
2024-12-24 14:10:05, 94266.93, 18854.1, 75412.83, V, 42.0, 320.93, 320.65, 317.44, 0.0, 
2024-12-24 14:11:05, 94256.62, 18854.1, 75402.52, BA, 26.0, 179.23, 178.9, 177.11, 0.0, 
2024-12-24 14:11:05, 94256.62, 18854.1, 75402.52, DKS, 20.0, 226.08, 225.21, 222.96, 0.0, 
2024-12-24 14:11:05, 94256.62, 18854.1, 75402.52, EBAY, 73.0, 64.38, 63.78, 63.14, 0.0, 
2024-12-24 14:11:05, 94256.62, 18854.1, 75402.52, GBTC, 54.0, 85.44, 78.25, 77.47, 0.0, 
2024-12-24 14:11:05, 94256.62, 18854.1, 75402.52, HUBS, 6.0, 743.96, 721.36, 714.15, 0.0, 
2024-12-24 14:11:05, 94256.62, 18854.1, 75402.52, IWF, 33.0, 418.7, 416.74, 412.57, 0.0, 
2024-12-24 14:11:05, 94256.62, 18854.1, 75402.52, PLTR, 171.0, 82.06, 82.3, 81.48, 0.0, 
2024-12-24 14:11:05, 94256.62, 18854.1, 75402.52, RGTI, 1043.0, 9.08, 11.26, 11.15, 0.0, 
2024-12-24 14:11:05, 94256.62, 18854.1, 75402.52, V, 42.0, 320.93, 320.65, 317.44, 0.0, 
2024-12-24 14:12:05, 94278.79, 18854.1, 75424.69, BA, 26.0, 179.23, 178.9, 177.11, 0.0, 
2024-12-24 14:12:05, 94278.79, 18854.1, 75424.69, DKS, 20.0, 226.08, 225.21, 222.96, 0.0, 
2024-12-24 14:12:05, 94278.79, 18854.1, 75424.69, EBAY, 73.0, 64.38, 63.78, 63.14, 0.0, 
2024-12-24 14:12:05, 94278.79, 18854.1, 75424.69, GBTC, 54.0, 85.44, 78.25, 77.47, 0.0, 
2024-12-24 14:12:05, 94278.79, 18854.1, 75424.69, HUBS, 6.0, 743.96, 721.36, 714.15, 0.0, 
2024-12-24 14:12:05, 94278.79, 18854.1, 75424.69, IWF, 33.0, 418.7, 416.74, 412.57, 0.0, 
2024-12-24 14:12:05, 94278.79, 18854.1, 75424.69, PLTR, 171.0, 82.06, 82.31, 81.49, 0.0, 
2024-12-24 14:12:05, 94278.79, 18854.1, 75424.69, RGTI, 1043.0, 9.08, 11.28, 11.17, 0.0, 
2024-12-24 14:12:05, 94278.79, 18854.1, 75424.69, V, 42.0, 320.93, 320.65, 317.44, 0.0, 
2024-12-24 14:13:05, 94268.67, 18854.1, 75414.57, BA, 26.0, 179.23, 178.9, 177.11, 0.0, 
2024-12-24 14:13:05, 94278.37, 18854.1, 75424.27, DKS, 20.0, 226.08, 225.21, 222.96, 0.0, 
2024-12-24 14:13:05, 94278.37, 18854.1, 75424.27, EBAY, 73.0, 64.38, 63.78, 63.14, 0.0, 
2024-12-24 14:13:05, 94278.37, 18854.1, 75424.27, GBTC, 54.0, 85.44, 78.25, 77.47, 0.0, 
2024-12-24 14:13:05, 94279.1, 18854.1, 75425.0, HUBS, 6.0, 743.96, 721.36, 714.15, 0.0, 
2024-12-24 14:13:05, 94279.1, 18854.1, 75425.0, IWF, 33.0, 418.7, 416.74, 412.57, 0.0, 
2024-12-24 14:13:05, 94279.1, 18854.1, 75425.0, PLTR, 171.0, 82.06, 82.31, 81.49, 0.0, 
2024-12-24 14:13:05, 94279.1, 18854.1, 75425.0, RGTI, 1043.0, 9.08, 11.28, 11.17, 0.0, 
2024-12-24 14:13:05, 94279.1, 18854.1, 75425.0, V, 42.0, 320.93, 320.65, 317.44, 0.0, 
2024-12-24 14:14:05, 94280.75, 18854.1, 75426.65, BA, 26.0, 179.23, 178.9, 177.11, 0.0, 
2024-12-24 14:14:05, 94280.75, 18854.1, 75426.65, DKS, 20.0, 226.08, 225.21, 222.96, 0.0, 
2024-12-24 14:14:05, 94280.75, 18854.1, 75426.65, EBAY, 73.0, 64.38, 63.78, 63.14, 0.0, 
2024-12-24 14:14:05, 94280.75, 18854.1, 75426.65, GBTC, 54.0, 85.44, 78.25, 77.47, 0.0, 
2024-12-24 14:14:05, 94280.75, 18854.1, 75426.65, HUBS, 6.0, 743.96, 721.36, 714.15, 0.0, 
2024-12-24 14:14:05, 94280.75, 18854.1, 75426.65, IWF, 33.0, 418.7, 416.74, 412.57, 0.0, 
2024-12-24 14:14:05, 94280.75, 18854.1, 75426.65, PLTR, 171.0, 82.06, 82.32, 81.5, 0.0, 
2024-12-24 14:14:05, 94280.75, 18854.1, 75426.65, RGTI, 1043.0, 9.08, 11.28, 11.17, 0.0, 
2024-12-24 14:14:05, 94280.75, 18854.1, 75426.65, V, 42.0, 320.93, 320.65, 317.44, 0.0, 
2024-12-24 14:15:05, 94277.26, 18854.1, 75423.16, BA, 26.0, 179.23, 178.9, 177.11, 0.0, 
2024-12-24 14:15:05, 94277.26, 18854.1, 75423.16, DKS, 20.0, 226.08, 225.21, 222.96, 0.0, 
2024-12-24 14:15:05, 94277.26, 18854.1, 75423.16, EBAY, 73.0, 64.38, 63.78, 63.14, 0.0, 
2024-12-24 14:15:05, 94277.26, 18854.1, 75423.16, GBTC, 54.0, 85.44, 78.25, 77.47, 0.0, 
2024-12-24 14:15:05, 94277.26, 18854.1, 75423.16, HUBS, 6.0, 743.96, 721.36, 714.15, 0.0, 
2024-12-24 14:15:05, 94277.26, 18854.1, 75423.16, IWF, 33.0, 418.7, 416.74, 412.57, 0.0, 
2024-12-24 14:15:05, 94277.26, 18854.1, 75423.16, PLTR, 171.0, 82.06, 82.3, 81.48, 0.0, 
2024-12-24 14:15:05, 94277.26, 18854.1, 75423.16, RGTI, 1043.0, 9.08, 11.28, 11.17, 0.0, 
2024-12-24 14:15:05, 94277.26, 18854.1, 75423.16, V, 42.0, 320.93, 320.65, 317.44, 0.0, 
2024-12-24 14:16:05, 94280.63, 18854.1, 75426.53, BA, 26.0, 179.23, 178.9, 177.11, 0.0, 
2024-12-24 14:16:05, 94280.63, 18854.1, 75426.53, DKS, 20.0, 226.08, 225.21, 222.96, 0.0, 
2024-12-24 14:16:05, 94280.63, 18854.1, 75426.53, EBAY, 73.0, 64.38, 63.78, 63.14, 0.0, 
2024-12-24 14:16:05, 94280.63, 18854.1, 75426.53, GBTC, 54.0, 85.44, 78.25, 77.47, 0.0, 
2024-12-24 14:16:05, 94280.63, 18854.1, 75426.53, HUBS, 6.0, 743.96, 721.36, 714.15, 0.0, 
2024-12-24 14:16:05, 94280.63, 18854.1, 75426.53, IWF, 33.0, 418.7, 416.74, 412.57, 0.0, 
2024-12-24 14:16:05, 94280.63, 18854.1, 75426.53, PLTR, 171.0, 82.06, 82.32, 81.5, 0.0, 
2024-12-24 14:16:05, 94280.63, 18854.1, 75426.53, RGTI, 1043.0, 9.08, 11.28, 11.17, 0.0, 
2024-12-24 14:16:05, 94280.63, 18854.1, 75426.53, V, 42.0, 320.93, 320.65, 317.44, 0.0, 
2024-12-24 14:17:05, 94279.07, 18854.1, 75424.97, BA, 26.0, 179.23, 178.9, 177.11, 0.0, 
2024-12-24 14:17:05, 94279.07, 18854.1, 75424.97, DKS, 20.0, 226.08, 225.21, 222.96, 0.0, 
2024-12-24 14:17:05, 94279.07, 18854.1, 75424.97, EBAY, 73.0, 64.38, 63.78, 63.14, 0.0, 
2024-12-24 14:17:05, 94279.07, 18854.1, 75424.97, GBTC, 54.0, 85.44, 78.25, 77.47, 0.0, 
2024-12-24 14:17:05, 94279.07, 18854.1, 75424.97, HUBS, 6.0, 743.96, 721.36, 714.15, 0.0, 
2024-12-24 14:17:05, 94279.07, 18854.1, 75424.97, IWF, 33.0, 418.7, 416.74, 412.57, 0.0, 
2024-12-24 14:17:05, 94279.07, 18854.1, 75424.97, PLTR, 171.0, 82.06, 82.31, 81.49, 0.0, 
2024-12-24 14:17:05, 94279.07, 18854.1, 75424.97, RGTI, 1043.0, 9.08, 11.28, 11.17, 0.0, 
2024-12-24 14:17:05, 94279.07, 18854.1, 75424.97, V, 42.0, 320.93, 320.65, 317.44, 0.0, 
2024-12-24 14:18:05, 94301.63, 18854.1, 75447.53, BA, 26.0, 179.23, 179.2, 177.41, 0.0, 
2024-12-24 14:18:05, 94301.63, 18854.1, 75447.53, DKS, 20.0, 226.08, 225.21, 222.96, 0.0, 
2024-12-24 14:18:05, 94301.63, 18854.1, 75447.53, EBAY, 73.0, 64.38, 63.78, 63.14, 0.0, 
2024-12-24 14:18:05, 94301.63, 18854.1, 75447.53, GBTC, 54.0, 85.44, 78.25, 77.47, 0.0, 
2024-12-24 14:18:05, 94301.63, 18854.1, 75447.53, HUBS, 6.0, 743.96, 721.36, 714.15, 0.0, 
2024-12-24 14:18:05, 94301.63, 18854.1, 75447.53, IWF, 33.0, 418.7, 416.74, 412.57, 0.0, 
2024-12-24 14:18:05, 94301.63, 18854.1, 75447.53, PLTR, 171.0, 82.06, 82.34, 81.51, 0.0, 
2024-12-24 14:18:05, 94301.63, 18854.1, 75447.53, RGTI, 1043.0, 9.08, 11.29, 11.18, 0.0, 
2024-12-24 14:18:05, 94301.63, 18854.1, 75447.53, V, 42.0, 320.93, 320.65, 317.44, 0.0, 
2024-12-24 14:19:05, 94307.73, 18854.1, 75453.63, BA, 26.0, 179.23, 179.2, 177.41, 0.0, 
2024-12-24 14:19:05, 94307.73, 18854.1, 75453.63, DKS, 20.0, 226.08, 225.21, 222.96, 0.0, 
2024-12-24 14:19:05, 94307.73, 18854.1, 75453.63, EBAY, 73.0, 64.38, 63.78, 63.14, 0.0, 
2024-12-24 14:19:05, 94307.73, 18854.1, 75453.63, GBTC, 54.0, 85.44, 78.25, 77.47, 0.0, 
2024-12-24 14:19:05, 94307.73, 18854.1, 75453.63, HUBS, 6.0, 743.96, 721.36, 714.15, 0.0, 
2024-12-24 14:19:05, 94307.73, 18854.1, 75453.63, IWF, 33.0, 418.7, 416.74, 412.57, 0.0, 
2024-12-24 14:19:05, 94307.73, 18854.1, 75453.63, PLTR, 171.0, 82.06, 82.31, 81.49, 0.0, 
2024-12-24 14:19:05, 94307.73, 18854.1, 75453.63, RGTI, 1043.0, 9.08, 11.3, 11.19, 0.0, 
2024-12-24 14:19:05, 94307.73, 18854.1, 75453.63, V, 42.0, 320.93, 320.65, 317.44, 0.0, 
2024-12-24 14:20:05, 94314.57, 18854.1, 75460.47, BA, 26.0, 179.23, 179.2, 177.41, 0.0, 
2024-12-24 14:20:05, 94314.57, 18854.1, 75460.47, DKS, 20.0, 226.08, 225.21, 222.96, 0.0, 
2024-12-24 14:20:05, 94314.57, 18854.1, 75460.47, EBAY, 73.0, 64.38, 63.78, 63.14, 0.0, 
2024-12-24 14:20:05, 94314.57, 18854.1, 75460.47, GBTC, 54.0, 85.44, 78.25, 77.47, 0.0, 
2024-12-24 14:20:05, 94314.57, 18854.1, 75460.47, HUBS, 6.0, 743.96, 721.36, 714.15, 0.0, 
2024-12-24 14:20:05, 94314.57, 18854.1, 75460.47, IWF, 33.0, 418.7, 416.74, 412.57, 0.0, 
2024-12-24 14:20:05, 94314.57, 18854.1, 75460.47, PLTR, 171.0, 82.06, 82.35, 81.53, 0.0, 
2024-12-24 14:20:05, 94314.57, 18854.1, 75460.47, RGTI, 1043.0, 9.08, 11.3, 11.19, 0.0, 
2024-12-24 14:20:05, 94314.57, 18854.1, 75460.47, V, 42.0, 320.93, 320.65, 317.44, 0.0, 
2024-12-24 14:21:05, 94329.34, 18854.1, 75475.24, BA, 26.0, 179.23, 179.2, 177.41, 0.0, 
2024-12-24 14:21:05, 94329.34, 18854.1, 75475.24, DKS, 20.0, 226.08, 225.21, 222.96, 0.0, 
2024-12-24 14:21:05, 94329.34, 18854.1, 75475.24, EBAY, 73.0, 64.38, 63.78, 63.14, 0.0, 
2024-12-24 14:21:05, 94329.34, 18854.1, 75475.24, GBTC, 54.0, 85.44, 78.25, 77.47, 0.0, 
2024-12-24 14:21:05, 94329.34, 18854.1, 75475.24, HUBS, 6.0, 743.96, 721.36, 714.15, 0.0, 
2024-12-24 14:21:05, 94329.34, 18854.1, 75475.24, IWF, 33.0, 418.7, 416.74, 412.57, 0.0, 
2024-12-24 14:21:05, 94329.34, 18854.1, 75475.24, PLTR, 171.0, 82.06, 82.38, 81.55, 0.0, 
2024-12-24 14:21:05, 94329.34, 18854.1, 75475.24, RGTI, 1043.0, 9.08, 11.31, 11.2, 0.0, 
2024-12-24 14:21:05, 94329.34, 18854.1, 75475.24, V, 42.0, 320.93, 320.65, 317.44, 0.0, 
2024-12-24 14:22:05, 94319.12, 18854.1, 75465.02, BA, 26.0, 179.23, 179.2, 177.41, 0.0, 
2024-12-24 14:22:05, 94319.12, 18854.1, 75465.02, DKS, 20.0, 226.08, 225.21, 222.96, 0.0, 
2024-12-24 14:22:05, 94319.12, 18854.1, 75465.02, EBAY, 73.0, 64.38, 63.78, 63.14, 0.0, 
2024-12-24 14:22:05, 94319.12, 18854.1, 75465.02, GBTC, 54.0, 85.44, 78.25, 77.47, 0.0, 
2024-12-24 14:22:05, 94319.12, 18854.1, 75465.02, HUBS, 6.0, 743.96, 721.36, 714.15, 0.0, 
2024-12-24 14:22:05, 94319.12, 18854.1, 75465.02, IWF, 33.0, 418.7, 416.74, 412.57, 0.0, 
2024-12-24 14:22:05, 94319.12, 18854.1, 75465.02, PLTR, 171.0, 82.06, 82.38, 81.55, 0.0, 
2024-12-24 14:22:05, 94319.12, 18854.1, 75465.02, RGTI, 1043.0, 9.08, 11.3, 11.19, 0.0, 
2024-12-24 14:22:05, 94319.12, 18854.1, 75465.02, V, 42.0, 320.93, 320.65, 317.44, 0.0, 
2024-12-24 14:23:05, 94342.94, 18854.1, 75488.84, BA, 26.0, 179.23, 179.2, 177.41, 0.0, 
2024-12-24 14:23:05, 94342.94, 18854.1, 75488.84, DKS, 20.0, 226.08, 225.21, 222.96, 0.0, 
2024-12-24 14:23:05, 94342.94, 18854.1, 75488.84, EBAY, 73.0, 64.38, 63.78, 63.14, 0.0, 
2024-12-24 14:23:05, 94342.94, 18854.1, 75488.84, GBTC, 54.0, 85.44, 78.25, 77.47, 0.0, 
2024-12-24 14:23:05, 94342.94, 18854.1, 75488.84, HUBS, 6.0, 743.96, 721.36, 714.15, 0.0, 
2024-12-24 14:23:05, 94342.94, 18854.1, 75488.84, IWF, 33.0, 418.7, 416.74, 412.57, 0.0, 
2024-12-24 14:23:05, 94342.94, 18854.1, 75488.84, PLTR, 171.0, 82.06, 82.4, 81.58, 0.0, 
2024-12-24 14:23:05, 94342.94, 18854.1, 75488.84, RGTI, 1043.0, 9.08, 11.32, 11.21, 0.0, 
2024-12-24 14:23:05, 94342.94, 18854.1, 75488.84, V, 42.0, 320.93, 320.65, 317.44, 0.0, 
2024-12-24 14:24:05, 94343.96, 18854.1, 75489.86, BA, 26.0, 179.23, 179.2, 177.41, 0.0, 
2024-12-24 14:24:05, 94343.96, 18854.1, 75489.86, DKS, 20.0, 226.08, 225.21, 222.96, 0.0, 
2024-12-24 14:24:05, 94343.96, 18854.1, 75489.86, EBAY, 73.0, 64.38, 63.78, 63.14, 0.0, 
2024-12-24 14:24:05, 94343.96, 18854.1, 75489.86, GBTC, 54.0, 85.44, 78.25, 77.47, 0.0, 
2024-12-24 14:24:05, 94343.96, 18854.1, 75489.86, HUBS, 6.0, 743.96, 721.36, 714.15, 0.0, 
2024-12-24 14:24:05, 94343.96, 18854.1, 75489.86, IWF, 33.0, 418.7, 416.74, 412.57, 0.0, 
2024-12-24 14:24:05, 94343.96, 18854.1, 75489.86, PLTR, 171.0, 82.06, 82.4, 81.58, 0.0, 
2024-12-24 14:24:05, 94343.96, 18854.1, 75489.86, RGTI, 1043.0, 9.08, 11.32, 11.21, 0.0, 
2024-12-24 14:24:05, 94343.96, 18854.1, 75489.86, V, 42.0, 320.93, 320.65, 317.44, 0.0, 
2024-12-24 14:25:05, 94333.72, 18854.1, 75479.62, BA, 26.0, 179.23, 179.2, 177.41, 0.0, 
2024-12-24 14:25:05, 94333.72, 18854.1, 75479.62, DKS, 20.0, 226.08, 225.21, 222.96, 0.0, 
2024-12-24 14:25:05, 94333.72, 18854.1, 75479.62, EBAY, 73.0, 64.38, 63.78, 63.14, 0.0, 
