시간, 총평가가치, 현금, 평가금액, 보유종목, 수량, 평균가, 현재가, 추적손절가, 손절가, 손절지표
2024-11-01 09:46:00, 99474.69, 60165.22, 39309.47, ETR, 193, 76.88, 76.3, 76.3, 75.07, bb2_lower
2024-11-01 09:46:00, 99474.69, 60165.22, 39309.47, WMB, 188, 52.74, 52.64, 52.23, 52.16, SMA_120
2024-11-01 09:46:00, 99474.69, 60165.22, 39309.47, TRGP, 29, 167.88, 167.45, 166.3, 165.97, SMA_60
2024-11-01 09:46:00, 99474.69, 60165.22, 39309.47, GEV, 16, 304.8, 304.8, 301.75, 297.96, SMA_20
2024-11-01 09:47:00, 99464.15, 69914.7, 29549.45, SMAR, 88, 56.38, 56.31, 55.82, 55.82, SMA_240
2024-11-01 09:47:00, 99464.15, 69914.7, 29549.45, WMB, 188, 52.74, 52.63, 52.23, 52.16, SMA_120
2024-11-01 09:47:00, 99464.15, 69914.7, 29549.45, TRGP, 29, 167.88, 167.73, 166.3, 165.98, SMA_60
2024-11-01 09:47:00, 99464.15, 69914.7, 29549.45, CMCSA, 112, 44.2, 44.2, 43.75, 43.28, SMA_5
2024-11-01 09:47:00, 99464.15, 69914.7, 29549.45, CRH, 51, 95.78, 95.78, 94.82, 93.61, SMA_60
2024-11-01 09:48:00, 99469.47, 64960.34, 34509.13, SMAR, 88, 56.38, 56.31, 55.82, 55.82, SMA_240
2024-11-01 09:48:00, 99469.47, 64960.34, 34509.13, WMB, 188, 52.74, 52.65, 52.23, 52.16, SMA_120
2024-11-01 09:48:00, 99469.47, 64960.34, 34509.13, TRGP, 29, 167.88, 167.65, 166.3, 165.98, SMA_60
2024-11-01 09:48:00, 99469.47, 64960.34, 34509.13, CMCSA, 224, 44.21, 44.23, 43.78, 43.73, SMA_5
2024-11-01 09:48:00, 99469.47, 64960.34, 34509.13, GEV, 16, 305.44, 305.44, 302.38, 297.99, SMA_20
2024-11-01 09:49:00, 99478.06, 60200.47, 39277.6, SMAR, 88, 56.38, 56.33, 55.82, 55.82, SMA_240
2024-11-01 09:49:00, 99478.06, 60200.47, 39277.6, WMB, 188, 52.74, 52.66, 52.23, 52.16, SMA_120
2024-11-01 09:49:00, 99478.06, 60200.47, 39277.6, TRGP, 29, 167.88, 167.76, 166.3, 165.98, SMA_60
2024-11-01 09:49:00, 99478.06, 60200.47, 39277.6, CMCSA, 336, 44.23, 44.27, 43.82, 43.73, SMA_5
2024-11-01 09:49:00, 99478.06, 60200.47, 39277.6, BKNG, 1, 4682.84, 4682.84, 4636.01, 4581.2, SMA_20
2024-11-01 09:50:00, 99537.66, 55027.65, 44510.01, SMAR, 88, 56.38, 56.31, 55.82, 55.82, SMA_240
2024-11-01 09:50:00, 99537.66, 55027.65, 44510.01, WMB, 188, 52.74, 52.7, 52.23, 52.16, SMA_120
2024-11-01 09:50:00, 99537.66, 55027.65, 44510.01, TRGP, 29, 167.88, 167.84, 166.3, 165.98, SMA_60
2024-11-01 09:50:00, 99537.66, 55027.65, 44510.01, CMCSA, 336, 44.23, 44.42, 43.98, 43.77, SMA_5
2024-11-01 09:50:00, 99537.66, 55027.65, 44510.01, SNAP, 400, 12.41, 12.41, 12.29, 11.99, bb1_lower
2024-11-01 09:50:00, 99537.66, 55027.65, 44510.01, CRH, 51, 95.85, 95.85, 94.89, 93.61, SMA_60
2024-11-01 09:51:00, 99504.36, 55402.51, 44101.85, SMAR, 88, 56.38, 56.3, 55.82, 55.82, SMA_240
2024-11-01 09:51:00, 99504.36, 55402.51, 44101.85, WMB, 188, 52.74, 52.7, 52.23, 52.16, SMA_120
2024-11-01 09:51:00, 99504.36, 55402.51, 44101.85, TRGP, 29, 167.88, 167.78, 166.3, 165.98, SMA_60
2024-11-01 09:51:00, 99504.36, 55402.51, 44101.85, CMCSA, 336, 44.23, 44.31, 43.98, 43.74, SMA_5
2024-11-01 09:51:00, 99504.36, 55402.51, 44101.85, AMZN, 24, 199.63, 199.63, 197.64, 195.66, bb2_lower
2024-11-01 09:51:00, 99504.36, 55402.51, 44101.85, BKNG, 1, 4695.27, 4695.27, 4648.32, 4581.82, SMA_20
2024-11-01 09:52:00, 99504.22, 50436.38, 49067.84, SMAR, 88, 56.38, 56.3, 55.82, 55.82, SMA_240
2024-11-01 09:52:00, 99504.22, 50436.38, 49067.84, WMB, 188, 52.74, 52.7, 52.23, 52.16, SMA_120
2024-11-01 09:52:00, 99504.22, 50436.38, 49067.84, TRGP, 29, 167.88, 167.94, 166.3, 165.98, SMA_60
2024-11-01 09:52:00, 99504.22, 50436.38, 49067.84, CMCSA, 336, 44.23, 44.3, 43.98, 43.74, SMA_5
2024-11-01 09:52:00, 99504.22, 50436.38, 49067.84, AMZN, 48, 199.64, 199.64, 197.64, 197.63, bb2_lower
2024-11-01 09:52:00, 99504.22, 50436.38, 49067.84, GEV, 16, 304.38, 304.38, 301.33, 297.94, SMA_20
2024-11-01 09:53:00, 99551.26, 40943.0, 58608.26, SMAR, 88, 56.38, 56.3, 55.82, 55.82, SMA_240
2024-11-01 09:53:00, 99551.26, 40943.0, 58608.26, WMB, 188, 52.74, 52.74, 52.23, 52.16, SMA_120
2024-11-01 09:53:00, 99551.26, 40943.0, 58608.26, TRGP, 29, 167.88, 167.9, 166.3, 165.98, SMA_60
2024-11-01 09:53:00, 99551.26, 40943.0, 58608.26, CMCSA, 336, 44.23, 44.44, 43.99, 43.77, SMA_5
2024-11-01 09:53:00, 99551.26, 40943.0, 58608.26, AMZN, 72, 199.65, 199.69, 197.69, 197.61, bb2_lower
2024-11-01 09:53:00, 99551.26, 40943.0, 58608.26, GEV, 16, 304.38, 303.82, 301.33, 300.92, SMA_20
2024-11-01 09:53:00, 99551.26, 40943.0, 58608.26, BKNG, 1, 4700.82, 4700.82, 4653.82, 4582.09, SMA_20
2024-11-01 09:54:00, 99523.09, 40671.49, 58851.59, SMAR, 88, 56.38, 56.27, 55.82, 55.82, SMA_240
2024-11-01 09:54:00, 99523.09, 40671.49, 58851.59, WMB, 188, 52.74, 52.75, 52.23, 52.16, SMA_120
2024-11-01 09:54:00, 99523.09, 40671.49, 58851.59, CMCSA, 336, 44.23, 44.32, 43.99, 43.75, SMA_5
2024-11-01 09:54:00, 99523.09, 40671.49, 58851.59, AMZN, 72, 199.65, 199.69, 197.69, 197.61, bb2_lower
2024-11-01 09:54:00, 99523.09, 40671.49, 58851.59, GEV, 32, 304.39, 304.39, 301.35, 300.95, SMA_20
2024-11-01 09:54:00, 99523.09, 40671.49, 58851.59, SNAP, 400, 12.43, 12.43, 12.31, 12.18, SMA_5
2024-11-01 09:55:00, 99501.55, 31107.33, 68394.22, SMAR, 88, 56.38, 56.29, 55.82, 55.82, SMA_240
2024-11-01 09:55:00, 99501.55, 31107.33, 68394.22, WMB, 188, 52.74, 52.75, 52.23, 52.16, SMA_120
2024-11-01 09:55:00, 99501.55, 31107.33, 68394.22, CMCSA, 336, 44.23, 44.24, 43.99, 43.73, SMA_5
2024-11-01 09:55:00, 99501.55, 31107.33, 68394.22, AMZN, 72, 199.65, 199.59, 197.69, 197.65, bb2_lower
2024-11-01 09:55:00, 99501.55, 31107.33, 68394.22, GEV, 48, 304.36, 304.32, 301.35, 300.94, SMA_20
2024-11-01 09:55:00, 99501.55, 31107.33, 68394.22, SNAP, 400, 12.43, 12.46, 12.34, 12.31, SMA_5
2024-11-01 09:55:00, 99501.55, 31107.33, 68394.22, BKNG, 1, 4695.05, 4695.05, 4648.09, 4581.81, SMA_20
2024-11-01 09:56:00, 99505.73, 40566.45, 58939.28, SMAR, 88, 56.38, 56.3, 55.82, 55.82, SMA_240
2024-11-01 09:56:00, 99505.73, 40566.45, 58939.28, WMB, 188, 52.74, 52.69, 52.23, 52.16, SMA_120
2024-11-01 09:56:00, 99505.73, 40566.45, 58939.28, CMCSA, 336, 44.23, 44.22, 43.99, 43.73, SMA_5
2024-11-01 09:56:00, 99505.73, 40566.45, 58939.28, AMZN, 72, 199.65, 199.63, 197.69, 197.63, bb2_lower
2024-11-01 09:56:00, 99505.73, 40566.45, 58939.28, SNAP, 798, 12.46, 12.48, 12.36, 12.31, SMA_5
2024-11-01 09:56:00, 99505.73, 40566.45, 58939.28, CRH, 51, 95.79, 95.79, 94.83, 93.61, SMA_60
2024-11-01 09:57:00, 99546.05, 45875.17, 53670.88, SMAR, 88, 56.38, 56.3, 55.82, 55.82, SMA_240
2024-11-01 09:57:00, 99546.05, 45875.17, 53670.88, WMB, 188, 52.74, 52.73, 52.23, 52.16, SMA_120
2024-11-01 09:57:00, 99546.05, 45875.17, 53670.88, CMCSA, 336, 44.23, 44.27, 43.99, 43.73, SMA_5
2024-11-01 09:57:00, 99546.05, 45875.17, 53670.88, AMZN, 72, 199.65, 199.4, 197.69, 197.68, bb2_lower
2024-11-01 09:57:00, 99546.05, 45875.17, 53670.88, BKNG, 1, 4700.0, 4700.0, 4653.0, 4582.05, SMA_20
2024-11-01 09:57:00, 99546.05, 45875.17, 53670.88, GEV, 16, 304.56, 304.56, 301.51, 297.95, SMA_20
2024-11-01 09:58:00, 99522.54, 45601.99, 53920.55, SMAR, 88, 56.38, 56.31, 55.82, 55.82, SMA_240
2024-11-01 09:58:00, 99522.54, 45601.99, 53920.55, WMB, 188, 52.74, 52.65, 52.23, 52.16, SMA_120
2024-11-01 09:58:00, 99522.54, 45601.99, 53920.55, CMCSA, 336, 44.23, 44.26, 43.99, 43.73, SMA_5
2024-11-01 09:58:00, 99522.54, 45601.99, 53920.55, AMZN, 72, 199.65, 199.26, 197.69, 197.66, bb2_lower
2024-11-01 09:58:00, 99522.54, 45601.99, 53920.55, SNAP, 397, 12.51, 12.51, 12.38, 12.2, SMA_5
2024-11-01 09:58:00, 99522.54, 45601.99, 53920.55, CRH, 51, 95.76, 95.76, 94.8, 93.61, SMA_60
2024-11-01 09:59:00, 99497.38, 40909.3, 58588.08, SMAR, 88, 56.38, 56.32, 55.82, 55.82, SMA_240
2024-11-01 09:59:00, 99497.38, 40909.3, 58588.08, WMB, 188, 52.74, 52.67, 52.23, 52.16, SMA_120
2024-11-01 09:59:00, 99497.38, 40909.3, 58588.08, CMCSA, 336, 44.23, 44.16, 43.99, 43.71, SMA_5
2024-11-01 09:59:00, 99497.38, 40909.3, 58588.08, AMZN, 72, 199.65, 199.35, 197.69, 197.67, bb2_lower
2024-11-01 09:59:00, 99497.38, 40909.3, 58588.08, SNAP, 397, 12.51, 12.49, 12.38, 12.32, SMA_5
2024-11-01 09:59:00, 99497.38, 40909.3, 58588.08, BKNG, 1, 4695.6, 4695.6, 4648.65, 4581.84, SMA_20
2024-11-01 09:59:00, 99497.38, 40909.3, 58588.08, GEV, 16, 305.18, 305.18, 302.13, 297.98, SMA_20
2024-11-01 10:00:00, 99464.96, 35947.42, 63517.54, SMAR, 88, 56.38, 56.34, 55.82, 55.82, SMA_240
2024-11-01 10:00:00, 99464.96, 35947.42, 63517.54, WMB, 188, 52.74, 52.7, 52.23, 52.18, SMA_120
2024-11-01 10:00:00, 99464.96, 35947.42, 63517.54, CMCSA, 336, 44.23, 44.18, 43.99, 43.83, SMA_5
2024-11-01 10:00:00, 99464.96, 35947.42, 63517.54, AMZN, 72, 199.65, 198.92, 197.69, 197.75, bb2_lower
2024-11-01 10:00:00, 99464.96, 35947.42, 63517.54, SNAP, 397, 12.51, 12.45, 12.38, 12.36, SMA_5
2024-11-01 10:00:00, 99464.96, 35947.42, 63517.54, BKNG, 1, 4695.6, 4701.57, 4654.55, 4642.23, SMA_20
2024-11-01 10:00:00, 99464.96, 35947.42, 63517.54, GEV, 16, 305.18, 304.95, 302.13, 301.33, SMA_20
2024-11-01 10:00:00, 99464.96, 35947.42, 63517.54, X, 126, 39.38, 39.38, 38.99, 38.59, SMA_120
