,시간,종목,bb1돌파1,bb1돌파2,bb1아래,bb2아래,bb2돌파1,bb1터치,bb2돌파2,RSI다이버,정배열,SMA돌파,종가밑SMA,매수의견,매수근거,매수강도,price,손절가,손절근거,추적손절가,거래대금,손절가터치,저항선터치,손절가후보,손절가후보근거,무저항매도,매도의견,매도근거,보유의견
412,2024-12-17 16:54:00+00:00,HUBS,False,False,False,True,True,True,0,0,1.0,3,SMA_20,True,bb2-sma,2,742.33,734.46,SMA_20,743.69,14757448.67,True,False,734.46,SMA_20,False,True,|StopLoss|,False
413,2024-12-17 16:54:00+00:00,XPO,False,False,False,False,False,False,0,0,1.0,1,SMA_20,True,sma,1,159.08,157.41,SMA_20,159.26,12809170.4,True,True,158.76,SMA_5,False,True,|StopLoss|TakeProfit|,False
414,2024-12-17 16:55:00+00:00,AMZN,False,True,False,False,True,False,0,0,1.0,1,SMA_120,True,sma,1,231.5,227.92,SMA_120,231.04,577620876.12,False,True,229.26,SMA_60,False,True,|TakeProfit|,False
415,2024-12-17 16:55:00+00:00,TEAM,True,True,True,False,True,False,0,0,1.0,1,SMA_120,True,bb1-sma,2,277.91,274.94,bb1_lower,277.35,21926663.29,False,True,274.92,SMA_60,False,True,|TakeProfit|,False
416,2024-12-17 16:55:00+00:00,V,False,True,False,False,True,False,0,0,1.0,3,SMA_60,True,sma,1,318.75,314.02,SMA_60,318.11,87329993.67,False,True,317.82,bb2_upper,False,True,|TakeProfit|,False
417,2024-12-17 16:56:00+00:00,EBAY,False,False,False,False,False,False,0,0,1.0,4,SMA_20,True,sma,1,64.58,63.91,SMA_20,64.47,20331233.38,False,True,64.2,SMA_5,False,True,|TakeProfit|,False
418,2024-12-17 16:57:00+00:00,AMZN,False,True,False,False,True,False,0,0,1.0,1,SMA_120,True,sma,1,231.3,227.92,SMA_120,231.0,577620876.12,False,True,229.26,SMA_60,False,True,|TakeProfit|,False
419,2024-12-17 16:57:00+00:00,TEAM,True,False,False,False,True,False,0,0,1.0,1,SMA_120,True,sma,1,277.25,274.44,SMA_120,277.12,21926663.29,False,True,274.92,SMA_60,False,True,|TakeProfit|,False
420,2024-12-17 16:57:00+00:00,V,False,True,False,False,True,False,0,0,1.0,3,SMA_60,True,sma,1,318.63,314.02,SMA_60,318.03,87329993.67,False,True,317.82,bb2_upper,False,True,|TakeProfit|,False
421,2024-12-17 16:58:00+00:00,EBAY,False,False,False,False,False,False,0,0,1.0,4,SMA_20,True,sma,1,64.6,63.91,SMA_20,64.49,20331233.38,False,True,64.2,SMA_5,False,True,|TakeProfit|,False
422,2024-12-17 16:58:00+00:00,XPO,False,False,False,False,False,False,0,0,1.0,0,,False,,0,158.54,157.41,SMA_20,0.0,12809170.4,True,False,157.41,SMA_20,False,True,|StopLoss|,False
423,2024-12-17 16:59:00+00:00,AMZN,False,True,False,False,True,False,0,0,1.0,1,SMA_120,True,sma,1,231.29,227.92,SMA_120,230.83,577620876.12,False,True,229.26,SMA_60,False,True,|TakeProfit|,False
424,2024-12-17 16:59:00+00:00,V,False,True,False,False,True,False,0,0,1.0,3,SMA_60,True,sma,1,318.82,314.02,SMA_60,318.19,87329993.67,False,True,317.82,bb2_upper,False,True,|TakeProfit|,False
425,2024-12-17 17:00:00+00:00,DKS,False,False,False,False,True,False,0,0,1.0,1,SMA_20,True,sma,1,225.7,223.24,SMA_20,225.55,4370017.42,False,True,224.41,SMA_5,False,True,|TakeProfit|,False
426,2024-12-17 17:00:00+00:00,EBAY,False,False,False,False,False,False,0,0,1.0,4,SMA_20,True,sma,1,64.61,63.91,SMA_20,64.49,20331233.38,False,True,64.2,SMA_5,False,True,|TakeProfit|,False
427,2024-12-17 17:00:00+00:00,HUBS,False,False,False,True,True,True,0,0,1.0,2,SMA_60,True,bb2-sma,2,741.24,734.46,SMA_20,741.91,14757448.67,True,False,734.46,SMA_20,False,True,|StopLoss|,False
428,2024-12-17 17:00:00+00:00,TEAM,True,False,False,False,True,False,0,0,1.0,0,,False,,0,276.74,274.44,SMA_120,0.0,21926663.29,True,True,274.92,SMA_60,False,True,|StopLoss|TakeProfit|,False
429,2024-12-17 17:01:00+00:00,AMZN,False,False,False,False,True,False,0,0,1.0,1,SMA_120,True,sma,1,230.82,227.92,SMA_120,230.58,577620876.12,False,True,229.26,SMA_60,False,True,|TakeProfit|,False
430,2024-12-17 17:01:00+00:00,ARKK,False,False,False,False,False,False,0,0,1.0,0,,False,,0,62.28,61.82,SMA_60,0.0,44967283.58,True,False,61.82,SMA_60,False,True,|StopLoss|,False
431,2024-12-17 17:01:00+00:00,V,False,True,False,False,True,False,0,0,1.0,3,SMA_60,True,sma,1,318.8,314.02,SMA_60,318.16,87329993.67,False,True,317.82,bb2_upper,False,True,|TakeProfit|,False
432,2024-12-17 17:02:00+00:00,DKS,False,False,False,False,True,False,0,0,1.0,1,SMA_20,True,sma,1,225.5,223.24,SMA_20,225.15,4370017.42,False,True,224.41,SMA_5,False,True,|TakeProfit|,False
433,2024-12-17 17:02:00+00:00,EBAY,False,False,False,False,False,False,0,0,1.0,4,SMA_20,True,sma,1,64.69,63.91,SMA_20,64.56,20331233.38,False,True,64.2,SMA_5,False,True,|TakeProfit|,False
434,2024-12-17 17:03:00+00:00,AMZN,False,False,False,False,True,False,0,0,1.0,1,SMA_120,True,sma,1,230.94,227.92,SMA_120,230.51,577620876.12,False,True,229.26,SMA_60,False,True,|TakeProfit|,False
435,2024-12-17 17:03:00+00:00,V,False,True,False,False,True,False,0,0,1.0,3,SMA_60,True,sma,1,318.66,314.02,SMA_60,318.02,87329993.67,False,True,317.82,bb2_upper,False,True,|TakeProfit|,False
436,2024-12-17 17:04:00+00:00,DKS,False,False,False,False,True,False,0,0,1.0,1,SMA_20,True,sma,1,225.5,223.24,SMA_20,225.04,4370017.42,False,True,224.41,SMA_5,False,True,|TakeProfit|,False
437,2024-12-17 17:04:00+00:00,EBAY,False,False,False,False,False,False,0,0,1.0,4,SMA_20,True,sma,1,64.68,63.91,SMA_20,64.58,20331233.38,False,True,64.2,SMA_5,False,True,|TakeProfit|,False
438,2024-12-17 17:05:00+00:00,AMZN,False,True,False,False,True,False,0,0,1.0,1,SMA_120,True,sma,1,231.02,227.92,SMA_120,230.56,577620876.12,False,True,229.26,SMA_60,False,True,|TakeProfit|,False
439,2024-12-17 17:05:00+00:00,HUBS,False,False,False,True,False,False,0,0,1.0,0,,False,,0,739.16,733.32,SMA_120,0.0,14757448.67,True,True,732.21,SMA_60,False,True,|StopLoss|TakeProfit|,False
440,2024-12-17 17:05:00+00:00,V,False,True,False,False,True,False,0,0,1.0,3,SMA_60,True,sma,1,318.39,314.02,SMA_60,317.79,87329993.67,False,True,316.88,bb1_upper,True,True,|TakeProfit|TopResistBreak|,False
441,2024-12-17 17:06:00+00:00,EBAY,False,False,False,False,False,False,0,0,1.0,4,SMA_20,True,sma,1,64.7,63.91,SMA_20,64.57,20331233.38,False,True,64.2,SMA_5,False,True,|TakeProfit|,False
442,2024-12-17 17:07:00+00:00,AMZN,False,True,False,False,True,False,0,0,1.0,1,SMA_120,True,sma,1,231.34,227.92,SMA_120,230.88,577620876.12,False,True,229.26,SMA_60,False,True,|TakeProfit|,False
443,2024-12-17 17:07:00+00:00,DKS,False,False,False,False,True,False,0,0,1.0,1,SMA_20,True,sma,1,225.95,223.24,SMA_20,225.5,4370017.42,False,True,224.41,SMA_5,False,True,|TakeProfit|,False
444,2024-12-17 17:07:00+00:00,V,False,True,False,False,True,False,0,0,1.0,3,SMA_60,True,sma,1,318.32,314.02,SMA_60,317.72,87329993.67,False,True,316.88,bb1_upper,False,True,|TakeProfit|,False
445,2024-12-17 17:08:00+00:00,EBAY,False,False,False,False,False,False,0,0,1.0,4,SMA_20,True,sma,1,64.64,63.91,SMA_20,64.63,20331233.38,False,True,64.2,SMA_5,False,True,|TakeProfit|,False
446,2024-12-17 17:09:00+00:00,AMZN,False,True,False,False,True,False,0,0,1.0,1,SMA_120,True,sma,1,231.31,227.92,SMA_120,230.87,577620876.12,False,True,229.26,SMA_60,False,True,|TakeProfit|,False
447,2024-12-17 17:09:00+00:00,DKS,False,False,False,False,True,False,0,0,1.0,1,SMA_20,True,sma,1,225.63,223.24,SMA_20,225.22,4370017.42,False,True,224.41,SMA_5,False,True,|TakeProfit|,False
448,2024-12-17 17:09:00+00:00,HUBS,False,False,False,True,True,True,0,0,1.0,1,SMA_120,True,bb2-sma,2,740.95,733.32,SMA_120,739.47,14757448.67,False,True,732.21,SMA_60,False,True,|TakeProfit|,False
449,2024-12-17 17:09:00+00:00,RGTI,False,False,False,True,False,False,1,0,1.0,0,,False,,1,8.77,8.72,bb2_lower,0.0,190107342.62,True,False,8.72,bb2_lower,False,True,|StopLoss|,False
450,2024-12-17 17:09:00+00:00,V,False,True,False,False,True,False,0,0,1.0,3,SMA_60,True,sma,1,318.18,314.02,SMA_60,317.63,87329993.67,False,True,316.88,bb1_upper,False,True,|TakeProfit|,False
451,2024-12-17 17:10:00+00:00,EBAY,False,False,False,False,False,False,0,0,1.0,3,SMA_60,True,sma,1,64.53,63.91,SMA_20,64.44,20331233.38,False,True,64.2,SMA_5,False,True,|TakeProfit|,False
452,2024-12-17 17:11:00+00:00,AMZN,False,True,False,False,True,False,0,0,1.0,1,SMA_120,True,sma,1,231.07,227.92,SMA_120,230.79,577620876.12,False,True,229.26,SMA_60,False,True,|TakeProfit|,False
453,2024-12-17 17:11:00+00:00,DKS,False,False,False,False,True,False,0,0,1.0,0,,False,,0,225.41,223.24,SMA_20,0.0,4370017.42,False,True,224.41,SMA_5,False,True,|TakeProfit|,False
454,2024-12-17 17:11:00+00:00,HUBS,False,False,False,True,True,True,0,0,1.0,0,,True,bb2,1,740.51,733.68,SMA_60,740.39,14757448.67,False,True,732.99,SMA_20,False,True,|TakeProfit|,False
455,2024-12-17 17:11:00+00:00,V,False,True,False,False,True,False,0,0,1.0,3,SMA_60,True,sma,1,318.24,314.02,SMA_60,317.67,87329993.67,False,True,316.88,bb1_upper,False,True,|TakeProfit|,False
456,2024-12-17 17:12:00+00:00,EBAY,False,False,False,False,False,False,0,0,1.0,3,SMA_60,True,sma,1,64.43,63.71,SMA_60,64.35,20331233.38,False,True,63.78,SMA_20,False,True,|TakeProfit|,False
457,2024-12-17 17:13:00+00:00,AMZN,False,False,False,False,True,False,0,0,1.0,1,SMA_120,True,sma,1,230.88,227.92,SMA_120,230.53,577620876.12,False,True,229.26,SMA_60,False,True,|TakeProfit|,False
458,2024-12-17 17:13:00+00:00,HUBS,False,False,False,True,True,True,0,0,1.0,0,,True,bb2,1,740.51,732.68,bb2_lower,739.03,14757448.67,False,True,731.86,SMA_120,False,True,|TakeProfit|,False
459,2024-12-17 17:13:00+00:00,V,False,True,False,False,True,False,0,0,1.0,3,SMA_60,True,sma,1,318.25,314.02,SMA_60,317.64,87329993.67,False,True,316.88,bb1_upper,False,True,|TakeProfit|,False
460,2024-12-17 17:14:00+00:00,DKS,False,False,False,False,True,False,0,0,1.0,1,SMA_20,True,sma,1,226.06,223.24,SMA_20,225.6,4370017.42,False,True,224.41,SMA_5,False,True,|TakeProfit|,False
461,2024-12-17 17:14:00+00:00,EBAY,False,False,False,False,False,False,0,0,1.0,2,SMA_120,True,sma,1,64.35,63.71,SMA_60,64.25,20331233.38,False,True,63.78,SMA_20,False,True,|TakeProfit|,False
462,2024-12-17 17:15:00+00:00,AMZN,False,False,False,False,True,False,0,0,1.0,1,SMA_120,True,sma,1,230.97,227.92,SMA_120,230.51,577620876.12,False,True,229.26,SMA_60,False,True,|TakeProfit|,False
463,2024-12-17 17:15:00+00:00,HUBS,False,False,False,True,True,True,0,0,1.0,2,SMA_60,True,bb2-sma,2,741.12,733.32,SMA_120,739.64,14757448.67,False,True,732.21,SMA_60,False,True,|TakeProfit|,False
464,2024-12-17 17:15:00+00:00,V,False,True,False,False,True,False,0,0,1.0,3,SMA_60,True,sma,1,318.25,314.02,SMA_60,317.62,87329993.67,False,True,316.88,bb1_upper,False,True,|TakeProfit|,False
465,2024-12-17 17:16:00+00:00,DKS,False,False,False,False,True,False,0,0,1.0,1,SMA_20,True,sma,1,226.33,223.24,SMA_20,225.88,4370017.42,False,True,224.41,SMA_5,False,True,|TakeProfit|,False
