NVDA
TSLA
SPY
QQQ
AAPL
MSTR
MSFT
AMZN
META
IWM
AVGO
AMD
GOOGL
PLTR
TLT
COIN
IVV
GOOG
TQQQ
LLY
VOO
SMCI
HYG
NFLX
TSM
LQD
UNH
SOXL
IBIT
MU
FXI
BA
JPM
CRM
XLF
V
BRK.B
COST
XOM
ADBE
BABA
UBER
GLD
APP
INTC
BAC
ASML
TSLL
DJT
DIA
SMH
WMT
PDD
ORCL
HD
QCOM
MARA
MA
MRVL
NVDL
NOW
WFC
SQQQ
AMAT
CRWD
CVX
XLE
BRK.A
GS
PG
PFE
EEM
MRK
ABBV
JNJ
SPOT
TXN
CSCO
MCD
KO
BKNG
XLV
RSP
XLI
DIS
INTU
SNOW
HON
PEP
DELL
TMO
PANW
IBM
AMGN
XLK
NKE
C
LRCX
SOXS
LIN
APO
VST
ACN
KRE
AGG
EFA
GEV
VTI
TGT
WDAY
RDDT
GE
MELI
ELV
TMUS
XBI
MS
CAT
XLU
NEE
MSTU
VRT
PYPL
GDX
CMCSA
KWEB
CVS
KLAC
ANET
T
SHOP
SBUX
ARM
XLP
AXP
CEG
HOOD
SOUN
VZ
COP
DHR
SHW
REGN
IONQ
SOFI
ISRG
LULU
SQ
BLK
IEF
HUM
NVO
XLY
DDOG
GM
VRTX
PM
SOXX
ADI
MPWR
LMT
CI
ETN
CVNA
BIL
LOW
BMY
MSTX
SPGI
SLV
UNP
ABNB
TJX
SCHW
PGR
TNA
OXY
IEFA
GILD
ABT
F
BX
JD
EWZ
FI
FSLR
SNPS
RTX
CCL
BITX
CMG
SGOV
UAL
MDB
VCIT
NXPI
CDNS
AFRM
IWF
UPS
SPXL
IYR
VEA
AXON
IEMG
TMF
EMB
BSX
COF
HCA
SLB
DE
ADP
AMT
MDT
TEAM
MDLZ
CONL
MDY
UPST
DASH
MCK
NEM
IJH
FCX
MCHP
ALAB
NU
ICE
DAL
KKR
APH
IGV
YINN
VUG
DHI
BND
CME
FUTU
SYK
CLSK
FDX
RGTI
TT
PLD
APD
EQIX
TTD
FBTC
RIVN
USHY
ON
RBLX
SPLG
MMM
CHTR
CL
AJG
ARKK
URI
HIMS
SHV
ASHR
ZTS
ADSK
CB
AZO
MUB
IJR
RCL
MO
FTNT
CSX
XLB
FANG
IWD
MMC
ULTA
AAL
ORLY
CNC
FLUT
ROST
PH
AZN
RKLB
MPC
GD
DUK
USB
GOLD
MSI
BDX
AON
HSY
KDP
OKLO
FNGU
QUBT
PNC
SE
EW
VWO
TFC
EOG
SCHD
LEN
CAVA
NOC
XRT
RIOT
SO
ZS
KMI
WMB
ENPH
EL
VLO
WDC
CRH
DVN
EMR
BIDU
TDG
DLR
DECK
XOP
MRNA
WELL
QQQM
MAR
XLC
TZA
STZ
CTAS
DKNG
FICO
DOCU
HLT
LNG
CARR
DG
SNAP
UPRO
WSM
IQV
MCO
WM
PSX
KVUE
JNK
TRV
VNQ
TPL
DOW
FERG
TRGP
VTV
HUBS
SHY
NUE
JPST
NSC
NIO
CCI
PINS
OKE
VALE
ILMN
DXCM
AIG
ICLR
LYV
COR
EQT
KHC
BK
SPXS
EA
KMB
IWB
ODFL
TSCO
MNST
ALL
PCG
BP
GME
EWJ
ACWI
IDXX
ELF
PWR
ROP
WBD
HPE
O
SRE
INDA
IAU
GBTC
MSCI
SHEL
BBY
FIS
JCI
DLTR
EBAY
ROKU
NET
TER
CELH
VGT
MET
HAL
LVS
KR
MBB
NCLH
EFX
UVXY
AEP
ET
BITO
PCAR
TOST
ZM
QLD
DFS
GIS
GWW
VKTX
VCSH
HPQ
DPZ
TCOM
VTEB
BIIB
ECL
ANF
GEHC
D
TPR
CBRE
HWM
TWLO
MCHI
PAYX
MSTZ
EXPE
MLM
ETR
XEL
CAH
TTWO
BKR
AI
AMP
TIP
BKLN
BAH
ROK
STX
EXC
SMR
CDW
USO
COHR
WYNN
CTSH
VEEV
PSA
RH
SPG
LII
IP
CPRT
BEKE
U
CCJ
EXE
ASTS
A
APTV
OKTA
BURL
HBAN
SYY
NRG
GDXJ
MOH
PHM
JAAA
VMC
TEL
MTB
GPN
SYF
SDS
BLDR
YUM
WBA
LUV
EWY
ALB
DKS
AFL
AME
CP
LYFT
CMI
ITW
RMD
ARES
SH
VXUS
GDDY
ACHR
ENTG
FAST
HES
VGLT
GSK
LYB
W
XHB
PEG
CSGP
DRI
UDOW
WTW
PPG
MNDY
SAP
XPO
Z
GLW
ED
LDOS
XLRE
VXX
NTAP
SWKS
ALNY
STT
SBAC
USFR
THC
IR
PBR
LHX
